Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 1527 0.339566 0.241048 0.200752 0.218634 1 
1 1528 0.340449 0.24054 0.200698 0.218314 1 
1 1529 0.341214 0.240083 0.200706 0.217997 1 
1 1530 0.341856 0.239687 0.200774 0.217683 1 
1 1531 0.342372 0.239354 0.2009 0.217375 1 
1 1532 0.342764 0.239086 0.201076 0.217074 1 
1 1533 0.343037 0.238883 0.201298 0.216782 1 
1 1534 0.3432 0.238739 0.20156 0.216501 1 
1 1535 0.343262 0.238648 0.201855 0.216235 1 
1 1536 0.343236 0.238601 0.202176 0.215987 1 
1 1537 0.343134 0.238587 0.202518 0.215761 1 
1 1538 0.342971 0.238596 0.202874 0.21556 1 
1 1539 0.34276 0.238614 0.203238 0.215387 1 
1 1540 0.342513 0.238632 0.203607 0.215248 1 
1 1541 0.342241 0.238639 0.203976 0.215144 1 
1 1542 0.341954 0.238625 0.204342 0.215079 1 
1 1543 0.341659 0.238583 0.204703 0.215056 1 
1 1544 0.34136 0.238508 0.205056 0.215076 1 
1 1545 0.341062 0.238397 0.205402 0.215139 1 
1 1546 0.340763 0.23825 0.20574 0.215247 1 
1 1547 0.340463 0.238069 0.20607 0.215398 1 
1 1548 0.340159 0.23786 0.206392 0.21559 1 
1 1549 0.339845 0.237627 0.206707 0.215821 1 
1 1550 0.339516 0.237381 0.207014 0.216089 1 
1 1551 0.339167 0.23713 0.207316 0.216388 1 
1 1552 0.338791 0.236884 0.20761 0.216715 1 
1 1553 0.338383 0.236655 0.207897 0.217065 1 
1 1554 0.337939 0.236453 0.208175 0.217433 1 
1 1555 0.337455 0.236287 0.208443 0.217815 1 
1 1556 0.33693 0.236166 0.208699 0.218205 1 
1 1557 0.336364 0.236097 0.208938 0.2186 1 
1 1558 0.33576 0.236086 0.209159 0.218995 1 
1 1559 0.335122 0.236135 0.209358 0.219385 1 
1 1560 0.334456 0.236246 0.209529 0.219769 1 
1 1561 0.33377 0.23642 0.209669 0.220141 1 
1 1562 0.333073 0.236652 0.209774 0.2205 1 
1 1563 0.332377 0.23694 0.20984 0.220844 1 
1 1564 0.331691 0.237277 0.209863 0.221169 1 
1 1565 0.331029 0.237657 0.209839 0.221475 1 
1 1566 0.330401 0.238072 0.209768 0.221759 1 
1 1567 0.329819 0.238515 0.209647 0.222019 1 
1 1568 0.329293 0.238975 0.209476 0.222255 1 
1 1569 0.328833 0.239446 0.209256 0.222465 1 
1 1570 0.328444 0.239918 0.20899 0.222648 1 
1 1571 0.328133 0.240384 0.208679 0.222803 1 
1 1572 0.327903 0.240837 0.20833 0.222929 1 
1 1573 0.327756 0.241271 0.207946 0.223026 1 
1 1574 0.327691 0.24168 0.207536 0.223093 1 
1 1575 0.327704 0.242059 0.207106 0.223131 1 
1 1576 0.327792 0.242405 0.206664 0.22314 1 
1 1577 0.327946 0.242714 0.206219 0.223121 1 
1 1578 0.328161 0.242983 0.205779 0.223077 1 
1 1579 0.328425 0.243213 0.205354 0.223008 1 
1 1580 0.32873 0.2434 0.204951 0.222919 1 
1 1581 0.329066 0.243546 0.204578 0.22281 1 
1 1582 0.329421 0.24365 0.204242 0.222687 1 
1 1583 0.329787 0.243712 0.20395 0.222551 1 
1 1584 0.330154 0.243734 0.203705 0.222407 1 
1 1585 0.330515 0.243718 0.203511 0.222256 1 
1 1586 0.330862 0.243666 0.20337 0.222102 1 
1 1587 0.331191 0.243579 0.203283 0.221947 1 
1 1588 0.331499 0.243462 0.203247 0.221792 1 
1 1589 0.331783 0.243318 0.203261 0.221638 1 
1 1590 0.332043 0.243152 0.20332 0.221485 1 
1 1591 0.332281 0.242967 0.20342 0.221333 1 
1 1592 0.332499 0.242768 0.203553 0.22118 1 
1 1593 0.332702 0.242561 0.203713 0.221025 1 
1 1594 0.332894 0.24235 0.203892 0.220864 1 
1 1595 0.33308 0.242141 0.204082 0.220696 1 
1 1596 0.333266 0.241939 0.204276 0.220518 1 
1 1597 0.333458 0.241747 0.204467 0.220328 1 
1 1598 0.33366 0.241571 0.204647 0.220123 1 
1 1599 0.333876 0.241412 0.20481 0.219902 1 
1 1600 0.33411 0.241273 0.204953 0.219664 1 
1 1601 0.334363 0.241157 0.20507 0.21941 1 
1 1602 0.334637 0.241063 0.20516 0.21914 1 
1 1603 0.33493 0.24099 0.205223 0.218857 1 
1 1604 0.33524 0.240938 0.205258 0.218564 1 
1 1605 0.335564 0.240903 0.205267 0.218265 1 
1 1606 0.335898 0.240883 0.205254 0.217965 1 
1 1607 0.336234 0.240873 0.205223 0.21767 1 
1 1608 0.336567 0.240869 0.205179 0.217385 1 
1 1609 0.33689 0.240865 0.205127 0.217117 1 
1 1610 0.337195 0.240858 0.205075 0.216872 1 
1 1611 0.337475 0.240841 0.205029 0.216655 1 
1 1612 0.337722 0.240811 0.204995 0.216472 1 
1 1613 0.337931 0.240764 0.204979 0.216326 1 
1 1614 0.338094 0.240697 0.204987 0.216222 1 
1 1615 0.338208 0.240606 0.205025 0.216161 1 
1 1616 0.338269 0.240491 0.205096 0.216144 1 
1 1617 0.338273 0.240352 0.205202 0.216172 1 
1 1618 0.33822 0.24019 0.205346 0.216244 1 
1 1619 0.338109 0.240006 0.205528 0.216356 1 
1 1620 0.337941 0.239804 0.205747 0.216507 1 
1 1621 0.337719 0.239588 0.206002 0.216691 1 
1 1622 0.337444 0.239363 0.206287 0.216906 1 
1 1623 0.337122 0.239135 0.206599 0.217144 1 
1 1624 0.336756 0.238909 0.206932 0.217403 1 
1 1625 0.336353 0.238693 0.207279 0.217675 1 
1 1626 0.335918 0.238492 0.207633 0.217957 1 
1 1627 0.335457 0.238313 0.207986 0.218243 1 
1 1628 0.334978 0.238163 0.208329 0.218529 1 
1 1629 0.334486 0.238047 0.208655 0.218812 1 
1 1630 0.33399 0.23797 0.208954 0.219087 1 
1 1631 0.333495 0.237935 0.209218 0.219351 1 
1 1632 0.333009 0.237946 0.209441 0.219603 1 
1 1633 0.332538 0.238004 0.209617 0.219841 1 
1 1634 0.33209 0.23811 0.209738 0.220062 1 
1 1635 0.331669 0.238263 0.209803 0.220265 1 
1 1636 0.331282 0.238461 0.209807 0.220451 1 
1 1637 0.330933 0.238701 0.209749 0.220618 1 
1 1638 0.330626 0.238978 0.20963 0.220766 1 
1 1639 0.330367 0.239287 0.209452 0.220894 1 
1 1640 0.330156 0.239622 0.209219 0.221003 1 
1 1641 0.329995 0.239977 0.208934 0.221093 1 
1 1642 0.329887 0.240345 0.208606 0.221163 1 
1 1643 0.329829 0.240717 0.208241 0.221213 1 
1 1644 0.329821 0.241088 0.207848 0.221243 1 
1 1645 0.32986 0.24145 0.207436 0.221253 1 
1 1646 0.329944 0.241796 0.207016 0.221243 1 
1 1647 0.330068 0.242122 0.206598 0.221213 1 
1 1648 0.330227 0.242421 0.20619 0.221162 1 
1 1649 0.330417 0.242689 0.205803 0.22109 1 
1 1650 0.330633 0.242923 0.205446 0.220998 1 
1 1651 0.330868 0.243121 0.205126 0.220885 1 
1 1652 0.331117 0.243281 0.20485 0.220752 1 
1 1653 0.331377 0.243402 0.204622 0.220599 1 
1 1654 0.331642 0.243486 0.204446 0.220426 1 
1 1655 0.331908 0.243532 0.204324 0.220235 1 
1 1656 0.332174 0.243543 0.204256 0.220027 1 
1 1657 0.332436 0.24352 0.204241 0.219802 1 
1 1658 0.332695 0.243468 0.204275 0.219563 1 
1 1659 0.332948 0.243387 0.204354 0.219311 1 
1 1660 0.333198 0.243283 0.204471 0.219049 1 
1 1661 0.333444 0.243157 0.204621 0.218778 1 
1 1662 0.333688 0.243014 0.204795 0.218503 1 
1 1663 0.333931 0.242858 0.204986 0.218224 1 
1 1664 0.334176 0.242691 0.205186 0.217947 1 
1 1665 0.334423 0.242518 0.205385 0.217673 1 
1 1666 0.334674 0.242342 0.205578 0.217405 1 
1 1667 0.334929 0.242167 0.205756 0.217148 1 
1 1668 0.335188 0.241995 0.205914 0.216903 1 
1 1669 0.33545 0.241829 0.206047 0.216673 1 
1 1670 0.335714 0.241674 0.206152 0.216461 1 
1 1671 0.335976 0.24153 0.206225 0.216269 1 
1 1672 0.336234 0.241401 0.206267 0.216098 1 
1 1673 0.336484 0.241288 0.206278 0.21595 1 
1 1674 0.336721 0.241192 0.20626 0.215826 1 
1 1675 0.336943 0.241114 0.206216 0.215727 1 
1 1676 0.337145 0.241052 0.206152 0.215652 1 
1 1677 0.337322 0.241005 0.206072 0.215602 1 
1 1678 0.337471 0.240972 0.205982 0.215576 1 
1 1679 0.337589 0.240949 0.205889 0.215573 1 
1 1680 0.337675 0.240932 0.205799 0.215594 1 
1 1681 0.337726 0.240918 0.205719 0.215638 1 
1 1682 0.337743 0.2409 0.205655 0.215703 1 
1 1683 0.337725 0.240874 0.205612 0.215789 1 
1 1684 0.337676 0.240834 0.205595 0.215895 1 
1 1685 0.337596 0.240775 0.205608 0.216021 1 
1 1686 0.337488 0.240693 0.205652 0.216167 1 
1 1687 0.337357 0.240584 0.205728 0.216332 1 
1 1688 0.337204 0.240445 0.205836 0.216515 1 
1 1689 0.337035 0.240274 0.205975 0.216716 1 
1 1690 0.336852 0.240073 0.206142 0.216934 1 
1 1691 0.336657 0.239842 0.206332 0.217169 1 
1 1692 0.336454 0.239586 0.206541 0.21742 1 
1 1693 0.336243 0.239309 0.206763 0.217685 1 
1 1694 0.336025 0.239019 0.206993 0.217963 1 
1 1695 0.335801 0.238724 0.207223 0.218252 1 
1 1696 0.335569 0.238434 0.207449 0.218549 1 
1 1697 0.335328 0.238158 0.207663 0.218851 1 
1 1698 0.335075 0.237908 0.20786 0.219157 1 
1 1699 0.334808 0.237695 0.208036 0.219461 1 
1 1700 0.334525 0.237528 0.208186 0.219761 1 
1 1701 0.334223 0.237418 0.208307 0.220052 1 
1 1702 0.3339 0.237371 0.208397 0.220331 1 
1 1703 0.333556 0.237396 0.208455 0.220594 1 
1 1704 0.333189 0.237495 0.20848 0.220836 1 
1 1705 0.3328 0.237672 0.208473 0.221055 1 
1 1706 0.332393 0.237926 0.208434 0.221247 1 
1 1707 0.33197 0.238254 0.208367 0.221409 1 
1 1708 0.331537 0.238652 0.208272 0.221539 1 
1 1709 0.331101 0.239111 0.208153 0.221635 1 
1 1710 0.33067 0.239623 0.208012 0.221695 1 
1 1711 0.330252 0.240177 0.207852 0.221719 1 
1 1712 0.329858 0.24076 0.207676 0.221706 1 
1 1713 0.329498 0.241359 0.207486 0.221657 1 
1 1714 0.329183 0.24196 0.207284 0.221573 1 
1 1715 0.328924 0.242549 0.207072 0.221455 1 
1 1716 0.328729 0.243112 0.206853 0.221305 1 
1 1717 0.328608 0.243638 0.206627 0.221126 1 
1 1718 0.328567 0.244116 0.206397 0.22092 1 
1 1719 0.328612 0.244535 0.206162 0.220691 1 
1 1720 0.328744 0.244889 0.205926 0.220441 1 
1 1721 0.328964 0.245172 0.205688 0.220176 1 
1 1722 0.329269 0.245382 0.205452 0.219898 1 
1 1723 0.329654 0.245517 0.205218 0.219611 1 
1 1724 0.330111 0.24558 0.204988 0.219321 1 
1 1725 0.330629 0.245574 0.204767 0.21903 1 
1 1726 0.331196 0.245505 0.204555 0.218744 1 
1 1727 0.331796 0.245381 0.204357 0.218466 1 
1 1728 0.332415 0.24521 0.204175 0.2182 1 
1 1729 0.333034 0.245002 0.204013 0.217951 1 
1 1730 0.333638 0.244767 0.203874 0.217721 1 
1 1731 0.334208 0.244516 0.203762 0.217513 1 
1 1732 0.334729 0.244259 0.203681 0.217331 1 
1 1733 0.335187 0.244006 0.203631 0.217176 1 
1 1734 0.335569 0.243764 0.203617 0.21705 1 
1 1735 0.335865 0.243542 0.203639 0.216954 1 
1 1736 0.336068 0.243344 0.203699 0.216889 1 
1 1737 0.336174 0.243174 0.203797 0.216855 1 
1 1738 0.336182 0.243035 0.203931 0.216851 1 
1 1739 0.336095 0.242927 0.204102 0.216875 1 
1 1740 0.335919 0.242848 0.204307 0.216926 1 
1 1741 0.335662 0.242795 0.204542 0.217001 1 
1 1742 0.335337 0.242762 0.204805 0.217097 1 
1 1743 0.334956 0.242744 0.20509 0.21721 1 
1 1744 0.334536 0.242734 0.205393 0.217337 1 
1 1745 0.334094 0.242724 0.205709 0.217473 1 
1 1746 0.333647 0.242706 0.206033 0.217614 1 
1 1747 0.333213 0.242672 0.206359 0.217755 1 
1 1748 0.332809 0.242616 0.206682 0.217893 1 
1 1749 0.332449 0.242531 0.206997 0.218022 1 
1 1750 0.332149 0.242411 0.2073 0.21814 1 
1 1751 0.331919 0.242252 0.207586 0.218243 1 
1 1752 0.331768 0.242053 0.207851 0.218328 1 
1 1753 0.331703 0.241811 0.208094 0.218393 1 
1 1754 0.331724 0.241528 0.208311 0.218437 1 
1 1755 0.331832 0.241206 0.208502 0.21846 1 
1 1756 0.332022 0.240849 0.208667 0.218462 1 
1 1757 0.332287 0.240464 0.208805 0.218445 1 
1 1758 0.332615 0.240056 0.208918 0.218411 1 
1 1759 0.332995 0.239634 0.209007 0.218364 1 
1 1760 0.33341 0.239207 0.209075 0.218307 1 
1 1761 0.333844 0.238785 0.209125 0.218246 1 
1 1762 0.334279 0.238376 0.20916 0.218184 1 
1 1763 0.334697 0.237991 0.209182 0.218129 1 
1 1764 0.33508 0.237639 0.209196 0.218085 1 
1 1765 0.33541 0.237329 0.209203 0.218057 1 
1 1766 0.335673 0.237069 0.209207 0.218051 1 
1 1767 0.335854 0.236865 0.20921 0.218071 1 
1 1768 0.335944 0.236723 0.209213 0.218121 1 
1 1769 0.335933 0.236648 0.209217 0.218203 1 
1 1770 0.335818 0.236642 0.209222 0.218319 1 
1 1771 0.335598 0.236706 0.209227 0.218469 1 
1 1772 0.335275 0.23684 0.209232 0.218653 1 
1 1773 0.334855 0.237043 0.209234 0.218868 1 
1 1774 0.334348 0.23731 0.20923 0.219111 1 
1 1775 0.333767 0.237638 0.209218 0.219378 1 
1 1776 0.333125 0.23802 0.209194 0.219661 1 
1 1777 0.332441 0.238449 0.209154 0.219956 1 
1 1778 0.331732 0.238918 0.209095 0.220254 1 
1 1779 0.331019 0.239418 0.209014 0.220549 1 
1 1780 0.330321 0.239939 0.208909 0.220831 1 
1 1781 0.329657 0.240473 0.208777 0.221094 1 
1 1782 0.329045 0.241009 0.208617 0.221329 1 
1 1783 0.328502 0.241538 0.208429 0.22153 1 
1 1784 0.328043 0.242051 0.208214 0.221692 1 
1 1785 0.327678 0.242539 0.207975 0.221808 1 
1 1786 0.327417 0.242993 0.207714 0.221875 1 
1 1787 0.327266 0.243407 0.207436 0.221891 1 
1 1788 0.327227 0.243773 0.207145 0.221855 1 
1 1789 0.327299 0.244086 0.206849 0.221766 1 
1 1790 0.327479 0.244342 0.206553 0.221627 1 
1 1791 0.327759 0.244537 0.206265 0.22144 1 
1 1792 0.32813 0.244668 0.205992 0.221211 1 
1 1793 0.32858 0.244736 0.20574 0.220943 1 
1 1794 0.329097 0.24474 0.205518 0.220645 1 
1 1795 0.329666 0.244681 0.205332 0.220321 1 
1 1796 0.330271 0.244563 0.205185 0.219981 1 
1 1797 0.330896 0.244389 0.205084 0.21963 1 
1 1798 0.331527 0.244164 0.205031 0.219278 1 
1 1799 0.332148 0.243892 0.205029 0.218931 1 
1 1800 0.332746 0.243581 0.205077 0.218597 1 
1 1801 0.333307 0.243236 0.205176 0.21828 1 
1 1802 0.333823 0.242866 0.205323 0.217988 1 
1 1803 0.334282 0.242477 0.205516 0.217725 1 
1 1804 0.33468 0.242076 0.20575 0.217494 1 
1 1805 0.33501 0.241672 0.20602 0.217298 1 
1 1806 0.33527 0.241271 0.20632 0.217139 1 
1 1807 0.335459 0.24088 0.206644 0.217017 1 
1 1808 0.335578 0.240505 0.206986 0.216931 1 
1 1809 0.335629 0.240151 0.207338 0.216882 1 
1 1810 0.335617 0.239823 0.207695 0.216865 1 
1 1811 0.335548 0.239523 0.208049 0.21688 1 
1 1812 0.335428 0.239256 0.208395 0.216922 1 
1 1813 0.335263 0.239021 0.208728 0.216988 1 
1 1814 0.335064 0.238821 0.209042 0.217074 1 
1 1815 0.334837 0.238654 0.209333 0.217176 1 
1 1816 0.334593 0.23852 0.209597 0.21729 1 
1 1817 0.334339 0.238416 0.209832 0.217413 1 
1 1818 0.334084 0.23834 0.210035 0.21754 1 
1 1819 0.333837 0.23829 0.210204 0.217669 1 
1 1820 0.333604 0.238262 0.210337 0.217797 1 
1 1821 0.333394 0.238252 0.210434 0.217921 1 
1 1822 0.333211 0.238257 0.210493 0.218039 1 
1 1823 0.333061 0.238275 0.210514 0.21815 1 
1 1824 0.332949 0.238302 0.210497 0.218253 1 
1 1825 0.332875 0.238336 0.210441 0.218347 1 
1 1826 0.332843 0.238375 0.210349 0.218433 1 
1 1827 0.332851 0.238418 0.210219 0.218511 1 
1 1828 0.3329 0.238465 0.210054 0.218581 1 
1 1829 0.332985 0.238515 0.209855 0.218645 1 
1 1830 0.333103 0.238569 0.209623 0.218704 1 
1 1831 0.333249 0.238629 0.209362 0.21876 1 
1 1832 0.333417 0.238695 0.209074 0.218814 1 
1 1833 0.333599 0.238769 0.208763 0.218869 1 
1 1834 0.333787 0.238854 0.208432 0.218927 1 
1 1835 0.333974 0.238951 0.208087 0.218988 1 
1 1836 0.334149 0.239062 0.207732 0.219056 1 
1 1837 0.334306 0.239188 0.207373 0.219132 1 
1 1838 0.334435 0.239332 0.207015 0.219217 1 
1 1839 0.33453 0.239493 0.206664 0.219313 1 
1 1840 0.334584 0.239671 0.206326 0.219419 1 
1 1841 0.334592 0.239865 0.206006 0.219537 1 
1 1842 0.33455 0.240076 0.205709 0.219665 1 
1 1843 0.334456 0.2403 0.20544 0.219804 1 
1 1844 0.33431 0.240535 0.205202 0.219953 1 
1 1845 0.334114 0.240778 0.205 0.220109 1 
1 1846 0.33387 0.241025 0.204835 0.22027 1 
1 1847 0.333585 0.241272 0.204708 0.220434 1 
1 1848 0.333266 0.241516 0.20462 0.220599 1 
1 1849 0.332919 0.241751 0.20457 0.22076 1 
1 1850 0.332556 0.241973 0.204557 0.220914 1 
1 1851 0.332185 0.242179 0.204579 0.221057 1 
1 1852 0.331818 0.242363 0.204632 0.221187 1 
1 1853 0.331466 0.242523 0.204712 0.221299 1 
1 1854 0.331138 0.242655 0.204816 0.221391 1 
1 1855 0.330845 0.242757 0.204939 0.221458 1 
1 1856 0.330595 0.242828 0.205078 0.221499 1 
1 1857 0.330395 0.242866 0.205227 0.221512 1 
1 1858 0.330251 0.242871 0.205383 0.221495 1 
1 1859 0.330165 0.242844 0.205542 0.221448 1 
1 1860 0.330141 0.242786 0.205702 0.221371 1 
1 1861 0.330176 0.242698 0.205861 0.221265 1 
1 1862 0.330269 0.242585 0.206015 0.221131 1 
1 1863 0.330414 0.242448 0.206166 0.220972 1 
1 1864 0.330604 0.242293 0.206313 0.22079 1 
1 1865 0.330833 0.242122 0.206456 0.220589 1 
1 1866 0.33109 0.24194 0.206597 0.220373 1 
1 1867 0.331366 0.241751 0.206736 0.220146 1 
1 1868 0.33165 0.24156 0.206877 0.219913 1 
1 1869 0.331931 0.241371 0.20702 0.219678 1 
1 1870 0.3322 0.241188 0.207168 0.219444 1 
1 1871 0.332447 0.241013 0.207323 0.219217 1 
1 1872 0.332665 0.240849 0.207486 0.218999 1 
1 1873 0.332849 0.240698 0.207658 0.218795 1 
1 1874 0.332994 0.240562 0.207839 0.218605 1 
1 1875 0.333098 0.240439 0.20803 0.218433 1 
1 1876 0.333162 0.24033 0.208229 0.218279 1 
1 1877 0.33319 0.240232 0.208434 0.218144 1 
1 1878 0.333185 0.240144 0.208643 0.218028 1 
1 1879 0.333156 0.240061 0.208853 0.217929 1 
1 1880 0.333111 0.239981 0.209061 0.217848 1 
1 1881 0.333059 0.239897 0.209262 0.217781 1 
1 1882 0.333013 0.239807 0.209452 0.217728 1 
1 1883 0.332983 0.239704 0.209627 0.217686 1 
1 1884 0.33298 0.239585 0.209782 0.217653 1 
1 1885 0.333014 0.239445 0.209914 0.217627 1 
1 1886 0.333095 0.23928 0.210018 0.217607 1 
1 1887 0.333229 0.239088 0.210092 0.21759 1 
1 1888 0.333422 0.238868 0.210132 0.217577 1 
1 1889 0.333677 0.238619 0.210138 0.217566 1 
1 1890 0.333992 0.238343 0.210108 0.217557 1 
1 1891 0.334365 0.238043 0.210041 0.217551 1 
1 1892 0.33479 0.237723 0.209939 0.217548 1 
1 1893 0.33526 0.237389 0.209802 0.217549 1 
1 1894 0.335764 0.237048 0.209633 0.217555 1 
1 1895 0.336288 0.23671 0.209433 0.217569 1 
1 1896 0.33682 0.236384 0.209205 0.21759 1 
1 1897 0.337345 0.236081 0.208954 0.217621 1 
1 1898 0.337847 0.23581 0.208681 0.217663 1 
1 1899 0.338312 0.235582 0.20839 0.217716 1 
1 1900 0.338725 0.235407 0.208085 0.217783 1 
1 1901 0.339074 0.235294 0.207769 0.217863 1 
1 1902 0.339349 0.235251 0.207444 0.217956 1 
1 1903 0.339539 0.235283 0.207115 0.218063 1 
1 1904 0.33964 0.235393 0.206785 0.218182 1 
1 1905 0.339647 0.235584 0.206455 0.218314 1 
1 1906 0.339558 0.235855 0.20613 0.218457 1 
1 1907 0.339376 0.236201 0.205812 0.218611 1 
1 1908 0.339103 0.236618 0.205504 0.218775 1 
1 1909 0.338746 0.237097 0.205211 0.218947 1 
1 1910 0.338311 0.237628 0.204935 0.219126 1 
1 1911 0.337808 0.238198 0.204681 0.219313 1 
1 1912 0.337245 0.238796 0.204453 0.219506 1 
1 1913 0.336634 0.239406 0.204256 0.219704 1 
1 1914 0.335985 0.240013 0.204093 0.219908 1 
1 1915 0.335308 0.240605 0.203971 0.220117 1 
1 1916 0.334612 0.241165 0.203892 0.22033 1 
1 1917 0.333909 0.241683 0.203861 0.220547 1 
1 1918 0.333207 0.242145 0.203881 0.220768 1 
1 1919 0.332513 0.242543 0.203954 0.220991 1 
1 1920 0.331835 0.242869 0.204082 0.221214 1 
1 1921 0.33118 0.243119 0.204264 0.221437 1 
1 1922 0.330553 0.24329 0.2045 0.221657 1 
1 1923 0.32996 0.243381 0.204786 0.221872 1 
1 1924 0.329406 0.243396 0.205119 0.222079 1 
1 1925 0.328895 0.24334 0.205492 0.222273 1 
1 1926 0.32843 0.243219 0.205899 0.222453 1 
1 1927 0.328016 0.243042 0.206329 0.222613 1 
1 1928 0.327656 0.242819 0.206776 0.22275 1 
1 1929 0.327352 0.242562 0.207227 0.22286 1 
1 1930 0.327107 0.242281 0.207673 0.222939 1 
1 1931 0.326922 0.24199 0.208102 0.222985 1 
1 1932 0.326801 0.241699 0.208506 0.222994 1 
1 1933 0.326743 0.241419 0.208875 0.222963 1 
1 1934 0.326748 0.241159 0.2092 0.222893 1 
1 1935 0.326817 0.240928 0.209474 0.222781 1 
1 1936 0.326947 0.240731 0.209693 0.222628 1 
1 1937 0.327138 0.240573 0.209853 0.222436 1 
1 1938 0.327386 0.240455 0.209953 0.222205 1 
1 1939 0.327688 0.240379 0.209994 0.221939 1 
1 1940 0.328041 0.240342 0.209978 0.22164 1 
1 1941 0.328439 0.24034 0.209909 0.221312 1 
1 1942 0.328879 0.240369 0.209793 0.22096 1 
1 1943 0.329355 0.24042 0.209637 0.220588 1 
1 1944 0.329862 0.240488 0.20945 0.220201 1 
1 1945 0.330395 0.240562 0.209239 0.219803 1 
1 1946 0.330949 0.240636 0.209015 0.219401 1 
1 1947 0.331519 0.240699 0.208784 0.218997 1 
1 1948 0.3321 0.240746 0.208556 0.218598 1 
1 1949 0.332686 0.240769 0.208337 0.218208 1 
1 1950 0.333272 0.240763 0.208135 0.21783 1 
1 1951 0.333854 0.240724 0.207954 0.217468 1 
1 1952 0.334424 0.24065 0.207798 0.217128 1 
1 1953 0.334978 0.240542 0.20767 0.216811 1 
1 1954 0.335509 0.240401 0.207569 0.216521 1 
1 1955 0.336012 0.24023 0.207497 0.216261 1 
1 1956 0.336478 0.240036 0.207452 0.216034 1 
1 1957 0.336902 0.239826 0.20743 0.215842 1 
1 1958 0.337277 0.239607 0.207429 0.215687 1 
1 1959 0.337595 0.239389 0.207444 0.215572 1 
1 1960 0.337851 0.239181 0.207471 0.215497 1 
1 1961 0.338039 0.238993 0.207504 0.215463 1 
1 1962 0.338154 0.238835 0.207539 0.215471 1 
1 1963 0.338193 0.238714 0.207572 0.215521 1 
1 1964 0.338154 0.238639 0.207597 0.215611 1 
1 1965 0.338037 0.238614 0.20761 0.215739 1 
1 1966 0.337843 0.238645 0.207608 0.215904 1 
1 1967 0.337577 0.238734 0.207589 0.216101 1 
1 1968 0.337244 0.23888 0.207549 0.216327 1 
1 1969 0.336853 0.239084 0.207487 0.216576 1 
1 1970 0.336414 0.23934 0.207402 0.216844 1 
1 1971 0.335937 0.239643 0.207295 0.217125 1 
1 1972 0.335437 0.239987 0.207165 0.217411 1 
1 1973 0.334927 0.240361 0.207013 0.217698 1 
1 1974 0.334421 0.240758 0.206842 0.217979 1 
1 1975 0.333932 0.241166 0.206654 0.218249 1 
1 1976 0.333475 0.241574 0.206451 0.218501 1 
1 1977 0.33306 0.241972 0.206237 0.218731 1 
1 1978 0.332698 0.242349 0.206016 0.218937 1 
1 1979 0.332398 0.242696 0.205792 0.219115 1 
1 1980 0.332163 0.243004 0.20557 0.219263 1 
1 1981 0.331998 0.243265 0.205354 0.219382 1 
1 1982 0.331903 0.243476 0.205149 0.219472 1 
1 1983 0.331873 0.243631 0.204961 0.219536 1 
1 1984 0.331905 0.243728 0.204792 0.219575 1 
1 1985 0.33199 0.243768 0.204648 0.219594 1 
1 1986 0.332118 0.243753 0.204533 0.219596 1 
1 1987 0.332279 0.243686 0.204448 0.219587 1 
1 1988 0.332461 0.243572 0.204397 0.21957 1 
1 1989 0.332651 0.243418 0.20438 0.21955 1 
1 1990 0.332837 0.243233 0.204399 0.219531 1 
1 1991 0.333008 0.243024 0.204451 0.219517 1 
1 1992 0.333154 0.242801 0.204536 0.219509 1 
1 1993 0.333266 0.242573 0.204651 0.21951 1 
1 1994 0.333337 0.24235 0.204792 0.219521 1 
1 1995 0.333364 0.24214 0.204955 0.219541 1 
1 1996 0.333344 0.241951 0.205135 0.21957 1 
1 1997 0.333277 0.24179 0.205326 0.219607 1 
1 1998 0.333166 0.241662 0.205523 0.21965 1 
1 1999 0.333014 0.241572 0.20572 0.219695 1 
1 2000 0.332827 0.241522 0.205912 0.219739 1 
1 2001 0.332611 0.241512 0.206095 0.219781 1 
1 2002 0.332375 0.241543 0.206265 0.219817 1 
1 2003 0.332127 0.241611 0.206418 0.219844 1 
1 2004 0.331874 0.241712 0.206553 0.219861 1 
1 2005 0.331624 0.241843 0.206668 0.219865 1 
1 2006 0.331384 0.241996 0.206764 0.219856 1 
1 2007 0.331162 0.242165 0.206841 0.219832 1 
1 2008 0.330961 0.242343 0.206901 0.219795 1 
1 2009 0.330787 0.242522 0.206948 0.219744 1 
1 2010 0.330643 0.242694 0.206983 0.21968 1 
1 2011 0.33053 0.242853 0.207012 0.219605 1 
1 2012 0.330449 0.242992 0.207037 0.219521 1 
1 2013 0.330401 0.243106 0.207063 0.219429 1 
1 2014 0.330385 0.243191 0.207093 0.219332 1 
1 2015 0.3304 0.243242 0.207128 0.21923 1 
1 2016 0.330443 0.243258 0.207173 0.219126 1 
